0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,1,1,100,0,2,2,100,0,-100,-100,0,0,500,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,1,1,100,0,2,2,100,0,-100,-100,0,0,500
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,-1,-1,50,50,1,1,100,0,2,2,100,0,499,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,-1,-1,50,50,1,1,100,0,2,2,100,0,499
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,-2,-2,50,50,-1,-1,50,50,1,1,100,0,498,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,80,0,-2,-2,50,50,-1,-1,50,50,1,1,100,0,498
3,0,0,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,-100,-100,0,50,-2,-2,50,50,-1,-1,80,0,497,3,0,0,0,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,-100,-100,0,50,-1,-2,50,50,0,-1,80,0,497
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,10,0,0,50,50,1,1,50,50,2,2,80,0,-100,-100,0,0,496,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,10,0,0,25,75,1,1,50,50,2,2,80,0,-100,-100,0,0,496
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,0,0,0,0,50,50,-1,-1,25,75,1,1,80,0,1,2,99,0,495,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,0,0,0,0,25,75,-1,-1,25,75,1,1,80,0,1,2,99,0,495
2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,80,0,-2,-2,25,75,-1,-1,25,75,0,1,99,0,494,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,79,0,-1,-2,25,75,0,-1,25,75,1,1,99,0,494
3,0,0,0,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,-100,-100,0,75,-1,-2,25,75,-1,-1,79,0,493,3,0,0,0,0,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,-100,-100,0,75,0,-2,25,75,0,-1,79,0,493
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,10,0,0,25,75,1,1,25,75,1,2,79,0,-100,-100,0,0,492,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,0,10,0,0,0,0,0,10,10,10,0,0,5,75,1,1,25,75,1,2,79,0,-100,-100,0,0,492
1,0,0,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,0,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,0,0,0,0,25,75,-1,-1,5,75,0,1,79,0,0,2,98,0,491,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,0,10,0,0,0,0,0,10,10,10,0,0,0,24,75,-1,0,5,75,0,2,79,0,-100,-100,0,0,491
2,0,10,10,10,0,0,0,0,0,10,0,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,79,0,-1,-2,5,75,0,-2,24,75,0,1,98,0,490,2,10,10,10,0,0,0,0,0,10,0,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,78,0,-2,-2,5,75,-1,-2,24,75,-1,1,98,0,490
3,0,0,10,0,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,-100,-100,0,75,-100,-100,0,75,1,-1,78,0,489,5,0,0,10,0,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,-100,-100,0,75,-100,-100,0,75,1,-1,78,0,489
0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,0,10,0,0,0,0,0,10,10,10,0,0,5,75,1,0,24,75,2,2,78,0,-100,-100,0,49,488,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,0,10,0,0,0,0,0,10,10,10,0,0,3,77,1,0,24,75,2,2,78,0,-100,-100,0,49,488
1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,0,10,0,0,0,0,0,10,10,10,0,0,0,24,75,-1,0,3,77,1,2,78,0,-100,-100,0,49,487,6,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,20,20,10,0,0,0,0,10,10,10,0,0,0,0,0,10,10,10,0,0,0,4,75,-1,0,3,77,1,2,78,0,-100,-100,0,49,487
2,10,20,20,10,0,0,0,0,10,10,10,0,0,0,0,0,10,10,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,78,0,-2,-2,3,77,-1,-2,4,75,-1,1,49,49,486,6,10,20,20,10,0,0,0,0,10,10,20,0,0,0,0,0,20,20,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,58,0,-2,-2,3,77,-1,-2,4,75,-1,1,49,49,486
3,0,0,10,10,20,0,0,0,0,0,20,20,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,-100,-100,0,77,-100,-100,0,75,1,-1,58,0,485,6,0,0,10,10,20,0,0,0,0,0,30,20,20,0,0,0,10,10,30,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,29,49,-100,-100,0,77,-100,-100,0,75,1,-1,58,0,485
0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,20,20,10,0,0,0,0,10,10,20,0,0,0,0,0,30,20,20,0,0,3,77,1,0,4,75,2,2,58,0,-100,-100,0,49,484,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,20,10,0,0,0,0,10,10,20,0,0,0,0,0,30,20,20,0,0,23,77,1,0,4,75,2,2,58,0,-100,-100,0,49,484
1,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,20,10,0,0,0,0,10,10,20,0,0,0,0,0,30,20,20,0,0,0,4,75,-1,0,23,77,1,2,58,0,-100,-100,0,49,483,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,20,10,0,0,0,0,10,10,20,0,0,0,0,0,30,20,20,0,0,3,75,0,0,23,77,2,2,58,0,-100,-100,0,49,483
2,10,0,20,10,0,0,0,0,10,10,20,0,0,0,0,0,30,20,20,0,0,0,10,10,30,0,0,0,0,0,10,0,0,0,0,0,0,58,0,-2,-2,23,77,-2,-2,3,75,-1,1,29,49,482,6,10,0,20,10,0,0,0,0,10,10,30,0,0,0,0,0,40,30,30,0,0,0,10,10,40,0,0,0,0,0,10,0,0,0,0,0,0,38,0,-2,-2,23,77,-2,-2,3,75,-1,1,29,49,482
3,0,0,10,10,30,0,0,0,0,0,40,30,30,0,0,0,10,10,40,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,29,49,-100,-100,0,77,-100,-100,0,75,1,-1,38,0,481,5,0,0,10,10,30,0,0,0,0,0,40,30,30,0,0,0,10,10,40,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,15,63,-100,-100,0,77,-100,-100,0,75,1,-1,38,0,481
0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,20,10,0,0,0,0,10,10,30,0,0,0,0,0,40,30,30,0,0,23,77,0,0,3,75,2,2,38,0,-100,-100,0,63,480,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,20,10,0,0,0,0,10,10,30,0,0,0,0,0,40,30,30,0,0,13,77,0,0,13,75,2,2,38,0,-100,-100,0,63,480
1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,20,10,0,0,0,0,10,10,30,0,0,0,0,0,40,30,30,0,0,13,75,0,0,13,77,2,2,38,0,-100,-100,0,63,479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,20,10,0,0,0,0,10,10,30,0,0,0,12,75,0,1,13,77,-100,-100,0,0,-100,-100,0,63,479
2,10,0,20,10,0,0,0,0,10,10,30,0,0,0,0,0,40,30,30,0,0,0,10,10,40,0,0,0,0,0,10,0,0,0,0,0,0,38,0,-2,-2,13,77,-100,-100,0,75,-1,1,15,63,478,0,0,10,10,30,0,0,0,0,0,40,30,30,0,0,0,10,10,40,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,-100,-100,0,77,-100,-100,0,75,-1,0,15,63,478
3,0,0,10,10,30,0,0,0,0,0,40,30,30,0,0,0,10,10,40,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,15,63,-100,-100,0,77,-100,-100,0,75,1,0,37,0,477,5,0,0,10,10,30,0,0,0,0,0,40,30,30,0,0,0,10,10,40,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,70,-100,-100,0,77,-100,-100,0,75,1,0,37,0,477
0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,20,10,0,0,0,0,10,10,30,0,0,0,0,0,40,30,30,0,0,13,77,0,-1,12,75,-100,-100,0,0,-100,-100,0,70,476,5,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,20,10,0,0,0,0,10,10,30,0,0,0,0,0,40,30,30,0,0,7,83,0,-1,12,75,-100,-100,0,0,-100,-100,0,70,476
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,20,10,0,0,0,0,10,10,30,0,0,0,12,75,0,1,7,83,-100,-100,0,0,-100,-100,0,70,475,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,20,10,0,0,0,0,10,10,30,0,0,0,6,81,0,1,7,83,-100,-100,0,0,-100,-100,0,70,475
2,0,10,10,30,0,0,0,0,0,40,30,30,0,0,0,10,10,40,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,-100,-100,0,83,-100,-100,0,81,-1,0,8,70,474,1,10,0,20,10,0,0,0,0,10,10,30,0,0,0,0,0,40,30,30,0,0,0,10,10,40,0,0,0,0,0,10,0,0,0,0,0,0,36,0,-2,-2,7,83,-100,-100,0,81,-1,1,8,70,474
3,0,0,10,10,30,0,0,0,0,0,40,30,30,0,0,0,10,10,40,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,70,-100,-100,0,83,-100,-100,0,81,1,-1,36,0,473,5,0,0,10,10,30,0,0,0,0,0,40,30,30,0,0,0,10,10,40,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,74,-100,-100,0,83,-100,-100,0,81,1,-1,36,0,473
0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,20,10,0,0,0,0,10,10,30,0,0,0,0,0,40,30,30,0,0,7,83,0,-1,6,81,2,2,36,0,-100,-100,0,74,472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,20,10,0,0,0,0,10,10,30,0,0,0,6,83,0,0,6,81,-100,-100,0,0,-100,-100,0,74,472
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,20,10,0,0,0,0,10,10,30,0,0,0,6,81,0,0,6,83,-100,-100,0,0,-100,-100,0,74,471,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,20,10,0,0,0,0,10,10,30,0,0,0,0,81,0,0,6,86,-100,-100,0,0,-100,-100,0,74,471
2,10,0,20,10,0,0,0,0,10,10,30,0,0,0,0,0,40,30,30,0,0,0,10,10,40,0,0,0,0,0,10,0,0,0,0,0,0,36,0,-100,-100,0,86,-100,-100,0,81,-1,1,4,74,470,6,10,0,20,10,0,0,0,0,10,10,40,0,0,0,0,0,50,40,40,0,0,0,10,10,50,0,0,0,0,0,10,0,0,0,0,0,0,16,0,-100,-100,0,86,-100,-100,0,81,-1,1,4,74,470
3,0,0,10,10,40,0,0,0,0,0,50,40,40,0,0,0,10,10,50,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,74,-100,-100,0,86,-100,-100,0,81,1,-1,16,0,469,2,0,10,10,40,0,0,0,0,0,50,40,40,0,0,0,10,10,50,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,74,-100,-100,0,86,-100,-100,0,81,0,-1,16,0,469
